Date,Open,High,Low,Close,Volume,"('Open', 'GOOG')","('High', 'GOOG')","('Low', 'GOOG')","('Close', 'GOOG')","('Volume', 'GOOG')"
2020-07-01 04:00:00,70.13808645986579,71.72366272005128,70.07446166676,71.47712707519531,35504000.0,,,,,
2020-07-02 04:00:00,71.91950044513077,73.70936022797545,71.89365310878918,72.80225372314453,37182000.0,,,,,
2020-07-06 04:00:00,73.56571703541545,74.88437872927207,73.20784365699218,74.34310150146484,31280000.0,,,,,
2020-07-07 04:00:00,74.05977894801298,75.39185723761469,73.73918247929498,73.82020568847656,29164000.0,,,,,
2020-07-08 04:00:00,74.27450605898217,74.84908598121807,73.84257188414807,74.3580093383789,24994000.0,,,,,
2020-07-09 04:00:00,74.87742469180905,75.68611720902284,73.96459956032923,75.10308074951172,28466000.0,,,,,
2020-07-10 04:00:00,74.86250492033803,76.73536730479013,74.38484495989114,76.63148498535156,37126000.0,,,,,
2020-07-13 04:00:00,77.04205233303966,78.39063409351432,74.81742939757599,75.12047576904297,36928000.0,,,,,
2020-07-14 04:00:00,74.07519679110888,75.69754961132826,73.73670889968594,75.57975006103516,31700000.0,,,,,
2020-07-15 04:00:00,75.70648566945317,76.31288172747324,74.4574102062188,75.23478698730469,32214000.0,,,,,
2020-07-16 04:00:00,74.55682416155821,75.48580382882268,73.87636724149891,75.45150756835938,30386000.0,,,,,
2020-07-17 04:00:00,75.63143870622963,75.7218968007622,74.4782895048286,75.32972717285156,29134000.0,,,,,
2020-07-20 04:00:00,75.31531586718292,78.05056018855623,74.73576064024856,77.82341003417969,31146000.0,,,,,
2020-07-21 04:00:00,78.88061982081402,78.88061982081402,77.25477848221965,77.46055603027344,24324000.0,,,,,
2020-07-22 04:00:00,77.56394514031136,78.03613680795574,76.84819846820074,77.9610824584961,18640000.0,,,,,
2020-07-23 04:00:00,77.88553425507715,78.12908167249957,74.92423216613831,75.336181640625,32552000.0,,,,,
2020-07-24 04:00:00,74.50364002381242,75.43340842287792,73.98024664893572,75.14681243896484,30880000.0,,,,,
2020-07-27 04:00:00,75.33220975626485,76.59321538006152,75.31282425496016,76.05789947509766,24920000.0,,,,,
2020-07-28 04:00:00,75.80838822977442,75.87299898743439,74.44051956000557,74.57372283935547,34044000.0,,,,,
2020-07-29 04:00:00,74.87095632509876,76.11018741693535,74.62292656637854,75.65131378173828,22130000.0,,,,,
2020-07-30 04:00:00,74.40770792021185,76.43913561751346,74.17012175485686,76.12003326416016,33428000.0,,,,,
2020-07-31 04:00:00,74.80584024537085,75.00167475573284,72.27189897990974,73.70985412597656,68798000.0,,,,,
2020-08-03 04:00:00,73.89276837848996,74.08313460895614,72.84896985920153,73.28687286376953,46604000.0,,,,,
2020-08-04 04:00:00,73.39224075587643,73.83908565844894,72.50153916960902,72.81566619873047,38070000.0,,,,,
2020-08-05 04:00:00,73.03089070120413,73.68251964865046,72.74061631509628,73.2451171875,39590000.0,,,,,
2020-08-06 04:00:00,73.1526707637032,74.67561582394502,72.86687112672202,74.5617904663086,39908000.0,,,,,
2020-08-07 04:00:00,74.5568285194741,75.39409873069718,73.64425366648976,74.282958984375,31556000.0,,,,,
2020-08-10 04:00:00,73.9196123465105,74.75937015592991,73.21877638526297,74.36297607421875,25786000.0,,,,,
2020-08-11 04:00:00,74.18106578085045,75.05387610582981,73.46333190389336,73.57864379882812,29088000.0,,,,,
2020-08-12 04:00:00,73.84008619278659,75.17246789136084,73.82368132465425,74.88587188720703,28740000.0,,,,,
2020-08-13 04:00:00,75.0707707341816,76.4083249498057,74.95471558155182,75.473876953125,29104000.0,,,,,
2020-08-14 04:00:00,75.33518909412157,75.64534952534594,74.699965058978,74.94103240966797,27096000.0,,,,,
2020-08-17 04:00:00,75.28598925542353,75.82976171066711,74.95296967667839,75.45051574707031,27566000.0,,,,,
2020-08-18 04:00:00,75.85808922324392,77.66186627402821,75.73532195620004,77.46951293945312,40542000.0,,,,,
2020-08-19 04:00:00,77.20655950305158,78.21904230462894,76.74133026545404,76.91927337646484,33212000.0,,,,,
2020-08-20 04:00:00,76.7164854880274,78.8249546059087,76.45553964383154,78.62017059326172,34138000.0,,,,,
2020-08-21 04:00:00,78.38556884764117,79.41395612036278,77.93698709894733,78.55406951904297,28930000.0,,,,,
2020-08-24 04:00:00,79.22805153510491,80.23159253031231,78.56151944361463,78.94076538085938,28198000.0,,,,,
2020-08-25 04:00:00,78.63606787234018,80.10483804985411,78.63606787234018,79.93584442138672,44942000.0,,,,,
2020-08-26 04:00:00,79.92490890014051,82.47077269087862,79.70620769132327,82.13079833984375,79868000.0,,,,,
2020-08-27 04:00:00,82.19540903924614,82.26102091871294,80.80716147926914,81.23362731933594,37232000.0,,,,,
2020-08-28 04:00:00,81.19187080331164,81.87182704839623,81.05567932848109,81.7346420288086,29980000.0,,,,,
2020-08-31 04:00:00,81.90763150186842,81.91135539927024,81.03382769849166,81.22618103027344,36468000.0,,,,,
2020-09-01 04:00:00,81.34795009173867,82.79435423191664,81.12875589083004,82.54483795166016,36506000.0,,,,,
2020-09-02 04:00:00,83.19423460034993,86.14692878931284,82.82418082689115,85.90338134765625,50224000.0,,,,,
2020-09-03 04:00:00,84.98057243512295,84.98057243512295,80.27583354811759,81.60692596435547,62156000.0,,,,,
2020-09-04 04:00:00,80.73310500069755,81.76944814324297,76.92340649465322,79.08192443847656,52172000.0,,,,,
2020-09-08 04:00:00,76.22242453036858,77.7312097470165,75.94904798459196,76.16675567626953,52218000.0,,,,,
2020-09-09 04:00:00,77.41633548129056,77.9864406979708,76.34872967536002,77.38800048828125,35494000.0,,,,,
2020-09-10 04:00:00,77.57091292971266,78.73603785450118,75.83945976462886,76.14836883544922,32372000.0,,,,,
2020-09-11 04:00:00,76.34619354923895,78.29461104290279,74.42560289853895,75.58670806884766,31942000.0,,,,,
2020-09-14 04:00:00,76.49553774636279,77.73790101993637,75.33916539378633,75.5151138305664,33932000.0,,,,,
2020-09-15 04:00:00,76.3461888362917,77.51772236411806,76.1391674520856,76.6165771484375,26622000.0,,,,,
2020-09-16 04:00:00,77.31740200277059,77.63849139551087,75.541952706816,75.59563446044922,26234000.0,,,,,
2020-09-17 04:00:00,74.35800776890527,74.96927299726208,73.06568647106627,74.33464050292969,37596000.0,,,,,
2020-09-18 04:00:00,74.45790597203919,74.7060798289177,71.43189442204354,72.5681381225586,62078000.0,,,,,
2020-09-21 04:00:00,71.57754022142531,71.9900889402696,69.9119416058519,71.13516998291016,57776000.0,,,,,
2020-09-22 04:00:00,72.07606670650179,73.04182264102766,71.3026640892738,72.84002685546875,31664000.0,,,,,
2020-09-23 04:00:00,72.50801680667607,72.61636630969699,69.96910717960948,70.3423843383789,33148000.0,,,,,
2020-09-24 04:00:00,70.13460091004899,71.75889498207594,70.07595142923287,70.99250030517578,29004000.0,,,,,
2020-09-25 04:00:00,71.20823272137471,72.071600548698,70.249431486595,71.82109069824219,26460000.0,,,,,
2020-09-28 04:00:00,73.27494619778422,73.40367473093676,72.0368527160217,72.79330444335938,40158000.0,,,,,
2020-09-29 04:00:00,73.08506736411833,73.39686600447527,72.50923607880637,73.03237915039062,19564000.0,,,,,
2020-09-30 04:00:00,72.90661955830879,74.04734548694232,72.56267103987514,73.0457992553711,34032000.0,,,,,
2020-10-01 04:00:00,73.77496631408265,74.50910493473182,73.52346295344805,74.06424713134766,35590000.0,,,,,
2020-10-02 04:00:00,72.66954956471108,73.72179714303945,72.11732815469473,72.4901123046875,25682000.0,,,,,
2020-10-05 04:00:00,72.87730525957215,73.97080378136963,72.78087831663224,73.86195373535156,22266000.0,,,,,
2020-10-06 04:00:00,73.34304530170004,73.89874033585754,72.00151683765871,72.24258422851562,24908000.0,,,,,
2020-10-07 04:00:00,72.78188403603534,73.01400194403648,71.37574476920572,72.58306884765625,34924000.0,,,,,
2020-10-08 04:00:00,72.82164027332355,74.05977927522679,72.82164027332355,73.85748291015625,23756000.0,,,,,
2020-10-09 04:00:00,74.2933781910221,75.37792709131514,74.03243238396412,75.31331634521484,28706000.0,,,,,
2020-10-12 04:00:00,76.6941197671101,79.22209237291605,76.17570169087834,77.99388885498047,49652000.0,,,,,
2020-10-13 04:00:00,78.7185848826081,79.03023185460579,77.69815359966466,78.11964416503906,32020000.0,,,,,
2020-10-14 04:00:00,78.4631042598593,78.91512170780364,77.0683946745932,77.94071197509766,38586000.0,,,,,
2020-10-15 04:00:00,76.90039766223265,78.28988929636522,76.79502880273567,77.49585723876953,30800000.0,,,,,
2020-10-16 04:00:00,77.82987417051896,78.58935964570976,77.68821438057086,78.18575286865234,28694000.0,,,,,
2020-10-19 04:00:00,78.55604873238526,78.93827529246002,75.94854717858597,76.27709197998047,32142000.0,,,,,
2020-10-20 04:00:00,75.90133201224288,78.40892558436386,75.83273949233003,77.33679962158203,44834000.0,,,,,
2020-10-21 04:00:00,78.20165807218324,80.45824895062577,78.1171612450081,79.19475555419922,51366000.0,,,,,
2020-10-22 04:00:00,79.18183737663615,80.62029338121992,78.78171935100201,80.28926086425781,28672000.0,,,,,
2020-10-23 04:00:00,80.8230832067555,81.63276931684254,80.54672600186827,81.56517791748047,27516000.0,,,,,
2020-10-26 04:00:00,80.77038284991542,81.4279729822838,78.3592089188162,79.0525894165039,37066000.0,,,,,
2020-10-27 04:00:00,79.31205483076742,79.86749950058454,78.67136249465581,79.739013671875,24580000.0,,,,,
2020-10-28 04:00:00,77.526169998785,77.6061920748562,75.28350410454713,75.3829116821289,36680000.0,,,,,
2020-10-29 04:00:00,75.66821288019602,79.21463727842118,75.66225161078412,77.89895629882812,40062000.0,,,,,
2020-10-30 04:00:00,83.11147415172613,83.8515741104925,79.74896165652687,80.57157135009766,86582000.0,,,,,
2020-11-02 05:00:00,80.92695247990848,82.54781854811127,80.32403759830662,80.82108306884766,50708000.0,,,,,
2020-11-03 05:00:00,81.10687805734679,82.5940402044055,80.35336153567965,82.02293395996094,33234000.0,,,,,
2020-11-04 05:00:00,85.00869358113158,88.04489847929796,84.79744773703756,86.93971252441406,71418000.0,,,,,
2020-11-05 05:00:00,88.52379038330372,89.15205195783436,87.00829334909544,87.64749908447266,41316000.0,,,,,
2020-11-06 05:00:00,87.17929122904432,88.09782724144289,86.50330909504159,87.56698608398438,33218000.0,,,,,
2020-11-09 05:00:00,89.01587342882392,90.36585065496678,87.48099825668152,87.62911987304688,45366000.0,,,,,
2020-11-10 05:00:00,86.04303858212343,87.62911536400355,85.35761399079746,86.50529479980469,52722000.0,,,,,
2020-11-11 05:00:00,86.98296313256536,87.6897603825174,86.8519896401044,87.11766052246094,25280000.0,,,,,
2020-11-12 05:00:00,86.86515488727476,87.8910543983123,86.76425320396302,86.9749984741211,24950000.0,,,,,
2020-11-13 05:00:00,87.36220463407147,88.52578979751026,86.71206981595692,88.32597351074219,29998000.0,,,,,
2020-11-16 05:00:00,88.06154529307908,89.42195850614758,87.86222957357191,88.54268646240234,24936000.0,,,,,
2020-11-17 05:00:00,88.32199900289694,88.72261753551786,87.82793416115442,87.98450469970703,22942000.0,,,,,
2020-11-18 05:00:00,87.73995600338537,88.14952402361656,86.79109788933248,86.82290649414062,23470000.0,,,,,
2020-11-19 05:00:00,86.40538829182792,87.95666828061665,86.33704605723594,87.67484283447266,24998000.0,,,,,
2020-11-20 05:00:00,87.73896439031057,88.17586628085006,86.57836742642321,86.59476470947266,46270000.0,,,,,
2020-11-23 05:00:00,86.96308275833893,87.17680867977535,85.37849996771469,86.23043060302734,43232000.0,,,,,
2020-11-24 05:00:00,86.01371985509947,88.05657703434686,85.87404716605192,87.92137908935547,31560000.0,,,,,
2020-11-25 05:00:00,88.12070055165701,88.40153247320173,87.30803388790424,88.04813385009766,20916000.0,,,,,
2020-11-27 05:00:00,88.13064855348478,89.66701039820259,88.09833938060959,89.12970733642578,17698000.0,,,,,
2020-11-30 05:00:00,88.532946066684,88.87496822192459,87.23148563078885,87.51679229736328,36476000.0,,,,,
2020-12-01 05:00:00,88.19425175099651,90.70234570066864,87.9457290259996,89.37374114990234,34738000.0,,,,,
2020-12-02 05:00:00,89.37374841222957,91.24015665559668,88.94494656385221,90.85742950439452,24440000.0,,,,,
2020-12-03 05:00:00,90.66158968650154,91.81423823278988,90.59399071498548,90.79877471923828,24546000.0,,,,,
2020-12-04 05:00:00,90.68693830767911,91.11638480630796,90.31266767888276,90.85941314697266,27564000.0,,,,,
2020-12-07 05:00:00,90.41257163830186,91.07712424976032,89.75548199013656,90.43643188476562,26418000.0,,,,,
2020-12-08 05:00:00,89.97019374391972,90.55671131595712,89.27955115738008,90.39019775390624,21926000.0,,,,,
2020-12-09 05:00:00,90.06515007032361,91.17157240075632,87.8682097137768,88.67938232421875,30152000.0,,,,,
2020-12-10 05:00:00,87.9671108537244,88.53921071213944,86.50182168406451,88.24198150634766,27256000.0,,,,,
2020-12-11 05:00:00,87.63209957610775,88.69528361116092,87.48000378179067,88.56207275390625,24414000.0,,,,,
2020-12-14 05:00:00,88.22557404686317,89.33845810480415,87.34157694830203,87.48298645019531,32004000.0,,,,,
2020-12-15 05:00:00,87.69971255305146,88.04764292496779,86.98048453998993,87.86621856689453,29646000.0,,,,,
2020-12-16 05:00:00,88.12019650069875,88.12616535436386,87.28516373255606,87.62911987304688,30270000.0,,,,,
2020-12-17 05:00:00,87.90299125040045,88.06572783973995,86.41931015381009,86.87857818603516,32494000.0,,,,,
2020-12-18 05:00:00,87.19072519441839,87.23695157769444,85.50276065595725,86.03907012939453,80328000.0,,,,,
2020-12-21 05:00:00,85.16923859623337,86.52816530048314,84.44802360601581,86.45459747314453,36568000.0,,,,,
2020-12-22 05:00:00,86.20905099106673,86.356922316508,85.12276519323616,85.66578674316406,18734000.0,,,,,
2020-12-23 05:00:00,85.89492309879742,86.88304514013859,85.74232674870505,86.10716247558594,20676000.0,,,,,
2020-12-24 05:00:00,86.2373969207932,86.78415002145125,85.94463486726981,86.42875671386719,6936000.0,,,,,
2020-12-28 05:00:00,87.064232002517,89.00733292960712,86.80079848338528,88.27975463867188,27860000.0,,,,,
2020-12-29 05:00:00,88.86130726884078,89.0924316226632,87.28566624676921,87.41638946533203,25988000.0,,,,,
2020-12-30 05:00:00,87.5799184450094,87.73325807792254,85.77017251629067,86.4620590209961,26122000.0,,,,,
2020-12-31 05:00:00,86.25826588111767,87.42681871203108,86.25826588111767,87.07640075683594,20238000.0,,,,,
2021-01-04 05:00:00,87.35772968299852,87.51231313199494,84.88791361986503,85.9013900756836,38038000.0,,,,,
2021-01-05 05:00:00,85.7403450634496,86.86714631405789,85.39315800785899,86.5316390991211,22906000.0,,,,,
2021-01-06 05:00:00,84.62845442043202,86.88355102713716,84.44802363558682,86.2518081665039,52042000.0,,,,,
2021-01-07 05:00:00,86.48889508030167,88.89161277431286,86.33928693754939,88.83445739746094,45300000.0,,,,,
2021-01-08 05:00:00,88.87074794976554,89.95728419005279,88.15276380712189,89.8265609741211,41012000.0,,,,,
2021-01-11 05:00:00,88.7758000470848,89.18561835632889,87.50585247656444,87.81401824951172,24194000.0,,,,,
2021-01-12 05:00:00,87.17779993701961,88.37667490837062,85.7557565812386,86.81147766113281,27140000.0,,,,,
2021-01-13 05:00:00,86.41534140405791,87.73027163426663,86.38700641146924,87.20166778564453,21882000.0,,,,,
2021-01-14 05:00:00,87.1628916488313,88.22607572198325,86.1578640827411,86.49486541748047,23590000.0,,,,,
2021-01-15 05:00:00,86.39594688402302,87.28118778064866,85.56886249181242,86.29653930664062,26844000.0,,,,,
2021-01-19 05:00:00,87.09480413954127,89.92920590953682,86.55848704899071,89.0138931274414,34692000.0,,,,,
2021-01-20 05:00:00,91.0318904103252,94.62304707144322,90.73714128504687,93.78751373291016,49806000.0,,,,,
2021-01-21 05:00:00,94.33923800538126,96.17134245112908,93.79795320754808,94.00373077392578,41278000.0,,,,,
2021-01-22 05:00:00,94.22390716126571,94.98289955740768,93.53202075390271,94.4908218383789,25442000.0,,,,,
2021-01-25 05:00:00,95.4660363117623,95.90889947254551,92.82473889691006,94.40882110595705,38546000.0,,,,,
2021-01-26 05:00:00,93.883940137006,95.6812552646977,93.65554616053852,95.29554748535156,26262000.0,,,,,
2021-01-27 05:00:00,93.5702996616964,93.94158963816852,89.91551847709378,90.9985809326172,54966000.0,,,,,
2021-01-28 05:00:00,91.65220163021664,94.38048344504828,91.58759087600428,92.60504150390624,35462000.0,,,,,
2021-01-29 05:00:00,91.76305464724642,92.31526845632465,89.97518185703302,91.24463653564452,32252000.0,,,,,
2021-02-01 05:00:00,92.13086155751104,95.5516292205708,91.9996453658914,94.50574493408205,32044000.0,,,,,
2021-02-02 05:00:00,95.5599799591913,97.21017469332487,95.15886841904916,95.80602264404295,45474000.0,,,,,
2021-02-03 05:00:00,103.03753307550387,105.19967643750734,100.32266777905822,102.89189910888672,82364000.0,,,,,
2021-02-04 05:00:00,102.83324819639353,103.31338825455916,101.5260161300276,102.50917053222656,37046000.0,,,,,
2021-02-05 05:00:00,102.88841487003155,104.5043132526426,102.35806667282309,104.28014373779295,30702000.0,,,,,
2021-02-08 05:00:00,104.67331370120884,105.5499540648406,102.98782914485278,104.02715301513672,24838000.0,,,,,
2021-02-09 05:00:00,103.31289263534904,104.63453486130808,103.31289263534904,103.55992126464844,17798000.0,,,,,
2021-02-10 05:00:00,104.09176105370317,104.79557761497082,102.54495580755378,104.14990997314452,22710000.0,,,,,
2021-02-11 05:00:00,104.35520794891193,104.4804628762545,103.2522592471986,104.17527770996094,18914000.0,,,,,
2021-02-12 05:00:00,103.89493355840546,104.817951975021,103.5410419524392,104.5838394165039,17114000.0,,,,,
2021-02-16 05:00:00,104.59626952464104,106.99799375343672,104.59626952464104,105.46808624267578,22676000.0,,,,,
2021-02-17 05:00:00,104.3795495469918,106.05260327774896,104.32586778635326,105.78668212890624,21418000.0,,,,,
2021-02-18 05:00:00,104.89597871210896,106.00662534847878,104.56395270523248,105.23446655273438,22432000.0,,,,,
2021-02-19 05:00:00,105.33736352023,105.8970326926659,104.25081974261536,104.43621826171876,29148000.0,,,,,
2021-02-22 05:00:00,102.73930287323896,103.95308864622513,102.49774252313924,102.6339340209961,27350000.0,,,,,
2021-02-23 05:00:00,100.65221068503982,103.48536841601192,99.50949753969282,102.93115997314452,33348000.0,,,,,
2021-02-24 05:00:00,101.48824009069216,104.41832542038962,101.30433568370212,104.13948059082033,24966000.0,,,,,
2021-02-25 05:00:00,102.76166844856832,104.12506994491244,100.46730777822444,100.96783447265624,36568000.0,,,,,
2021-02-26 05:00:00,101.92016606785032,102.9386102074676,100.20734784693816,101.24120330810548,41670000.0,,,,,
2021-03-01 05:00:00,102.21838958148524,103.70952596471436,101.70047209421128,103.46051025390624,28090000.0,,,,,
2021-03-02 05:00:00,103.19608646123514,104.59675721675026,102.95104492214082,103.1786880493164,22692000.0,,,,,
2021-03-03 05:00:00,102.74973777140724,103.80884906570522,99.90614396795964,100.73670959472656,29684000.0,,,,,
2021-03-04 05:00:00,100.57069409135222,103.84472787526856,100.41660362170926,101.84909057617188,42360000.0,,,,,
2021-03-05 05:00:00,103.04350005192036,105.2797119326261,101.716139128832,104.80403900146484,43904000.0,,,,,
2021-03-08 05:00:00,104.43571995379013,105.811536924346,100.4832087853618,100.61045837402344,32948000.0,,,,,
2021-03-09 05:00:00,102.88841285032792,103.28803783510574,101.78646540364208,102.02852630615234,33946000.0,,,,,
2021-03-10 05:00:00,102.9758920839601,103.1369373682278,101.06773982063332,102.14434051513672,25372000.0,,,,,
2021-03-11 05:00:00,103.09021395773664,105.65695745044805,103.00671068420506,105.11368560791016,24782000.0,,,,,
2021-03-12 05:00:00,103.63398143520917,103.89542784019709,101.77254856015132,102.48680114746094,34516000.0,,,,,
2021-03-15 04:00:00,102.50569351624166,102.74228614779491,101.57174609406722,102.71395874023438,25962000.0,,,,,
2021-03-16 04:00:00,103.33526572477436,105.55059793138948,102.88842077891051,104.0077667236328,29832000.0,,,,,
2021-03-17 04:00:00,103.18813186498998,104.86566037068847,102.09313920937868,103.93618774414062,25980000.0,,,,,
2021-03-18 04:00:00,102.44108112458306,103.16179558652574,101.076686062547,101.20939636230467,27228000.0,,,,,
2021-03-19 04:00:00,101.4991724890406,102.0484056172376,100.28787442177094,101.55633544921876,46298000.0,,,,,
2021-03-22 04:00:00,101.48874006697592,102.29146368636684,100.7048938010304,101.3271942138672,39096000.0,,,,,
2021-03-23 04:00:00,101.97882687619492,103.00283801438542,101.3585135306054,102.0414581298828,27340000.0,,,,,
2021-03-24 04:00:00,102.65828310032305,103.2964877947942,101.47456917384956,101.6487808227539,23080000.0,,,,,
2021-03-25 04:00:00,101.63636455096795,102.33520586763947,99.94243108283004,101.61399841308594,28378000.0,,,,,
2021-03-26 04:00:00,101.34061290464692,101.94352778213864,100.10594759567616,101.17608642578124,29870000.0,,,,,
2021-03-29 04:00:00,100.79485345180284,102.3133312985478,100.18547674023856,102.1900634765625,24596000.0,,,,,
2021-03-30 04:00:00,102.27356004822958,102.92717600851196,101.59757795349752,102.169677734375,20732000.0,,,,,
2021-03-31 04:00:00,102.34762788612072,104.04787135832092,102.22957807037172,102.82032012939452,29198000.0,,,,,
2021-04-01 04:00:00,104.277658578048,106.51387032234167,104.22497036013291,106.25589752197266,33980000.0,,,,,
2021-04-05 04:00:00,107.0109090307173,111.2044798410976,106.9452971487137,110.61994934082033,43298000.0,,,,,
2021-04-06 04:00:00,110.46835430286522,111.22187844155224,110.08562717222436,110.58019256591795,27060000.0,,,,,
2021-04-07 04:00:00,110.64879587991764,112.0837629971656,110.60903132882552,111.8193359375,25798000.0,,,,,
2021-04-08 04:00:00,113.22498446918776,113.52544460441538,112.21697621008292,112.6026840209961,27166000.0,,,,,
2021-04-09 04:00:00,112.16826619152084,113.7757158377326,112.0198487693399,113.61864471435548,20888000.0,,,,,
2021-04-12 04:00:00,112.6429383217843,113.09375744501008,111.26189567804632,112.07332611083984,31318000.0,,,,,
2021-04-13 04:00:00,112.40533913224608,113.1876836357711,112.1379238864482,112.6936264038086,23310000.0,,,,,
2021-04-14 04:00:00,113.08580086564676,113.22645951626876,111.79497371370488,112.07579803466795,20220000.0,,,,,
2021-04-15 04:00:00,113.17626278768722,114.6483626309408,112.63051084526208,114.15444946289062,27472000.0,,,,,
2021-04-16 04:00:00,114.46957456482173,114.64055529607808,113.54755733105192,114.20912170410156,22596000.0,,,,,
2021-04-19 04:00:00,113.921825595353,115.23750651965813,113.71629832689928,114.43975067138672,24688000.0,,,,,
2021-04-20 04:00:00,114.71262951794336,114.79762690366078,112.914320859955,114.00384521484376,21774000.0,,,,,
2021-04-21 04:00:00,113.58732869751586,114.0878554358956,112.26121156431334,113.98695373535156,23930000.0,,,,,
2021-04-22 04:00:00,113.98396198285258,114.50745397002652,112.15583176422406,112.72594451904295,21096000.0,,,,,
2021-04-23 04:00:00,113.49884513921576,115.60383306628212,113.23739872936572,115.08094024658205,28670000.0,,,,,
2021-04-26 04:00:00,115.31107116750977,116.3712745856366,115.00837368329525,115.6495590209961,20834000.0,,,,,
2021-04-27 04:00:00,116.10982980422445,116.18189593975984,114.53270239735828,114.6743621826172,31972000.0,,,,,
2021-04-28 04:00:00,119.64605190343671,121.89433783226372,118.0408473916674,118.29235076904295,59728000.0,,,,,
2021-04-29 04:00:00,119.8043705951703,121.10612681603982,119.40424502306848,120.7765884399414,39554000.0,,,,,
2021-04-30 04:00:00,119.51408403114584,120.6398916727371,119.39827159177952,119.79391479492188,39142000.0,,,,,
2021-05-03 04:00:00,119.42612170582154,120.27010402054688,118.52050168196811,119.05084991455078,33788000.0,,,,,
2021-05-04 04:00:00,117.7868664054659,118.2600516849421,114.90201373773644,117.0169448852539,35120000.0,,,,,
2021-05-05 04:00:00,117.72124241724488,118.40617405713525,116.87577364349671,117.14069366455078,21806000.0,,,,,
2021-05-06 04:00:00,116.83749588162097,118.4315210928862,116.42484862889457,118.36392211914062,20618000.0,,,,,
2021-05-07 04:00:00,119.29091851141742,120.10657338248768,118.79387301761984,119.2258071899414,23272000.0,,,,,
2021-05-10 04:00:00,118.04283257862302,118.19741602770584,116.04670231019962,116.39115142822266,26006000.0,,,,,
2021-05-11 04:00:00,113.91586656734002,115.41395780686967,113.47548348761192,114.75587463378906,32110000.0,,,,,
2021-05-12 04:00:00,112.4172717028483,113.59327993013734,110.84362558942284,111.2924575805664,34934000.0,,,,,
2021-05-13 04:00:00,112.38645998380824,113.15742811153304,111.47339217539468,112.43020629882812,26670000.0,,,,,
2021-05-14 04:00:00,113.91437672528129,115.37121694609556,113.49139204157171,115.12368774414062,26624000.0,,,,,
2021-05-17 04:00:00,114.7837157224017,115.48056993918324,114.07194316293332,115.3846435546875,19842000.0,,,,,
2021-05-18 04:00:00,116.15485865769732,116.46521630370174,114.47752730521216,114.49095153808594,17302000.0,,,,,
